Coupon_id,early_prob,mid_prob,late_prob
9602,0.0,1.0,0.0
1918,0.0,0.0,1.0
6517,0.0,0.0,1.0
6512,0.0,0.0,1.0
3063,0.0,1.0,0.0
5575,1.0,0.0,0.0
692,0.3333,0.3333,0.3333
1345,0.0,0.5,0.5
6374,0.0,0.0,1.0
10637,0.4706,0.2941,0.2353
12045,0.25,0.5,0.25
3402,0.0,1.0,0.0
8607,0.25,0.25,0.5
4833,0.0,1.0,0.0
539,1.0,0.0,0.0
10728,0.0,1.0,0.0
8119,0.0,0.0,1.0
2773,0.0,0.0,1.0
7194,0.2,0.4,0.4
11673,0.2857,0.4286,0.2857
12523,1.0,0.0,0.0
11734,1.0,0.0,0.0
11897,0.0,1.0,0.0
7612,1.0,0.0,0.0
2390,0.0,0.0,1.0
10424,0.5,0.25,0.25
8842,0.3333,0.3333,0.3333
13657,0.0,1.0,0.0
4317,0.5,0.0,0.5
11161,0.6667,0.1667,0.1667
2954,0.5,0.0,0.5
5135,0.5,0.0,0.5
7300,0.0,0.0,1.0
4300,1.0,0.0,0.0
9926,0.0,0.0,1.0
12688,0.0,0.0,1.0
5152,0.5,0.5,0.0
4769,0.0,0.0,1.0
5378,0.3333,0.0,0.6667
8804,0.5,0.0,0.5
11342,1.0,0.0,0.0
12493,0.0,0.75,0.25
12134,0.0,1.0,0.0
3665,0.0,0.0,1.0
11178,0.1667,0.8333,0.0
1228,0.25,0.25,0.5
10073,0.0,0.2,0.8
214,0.0,0.5,0.5
953,1.0,0.0,0.0
7315,0.0,1.0,0.0
4371,0.0,1.0,0.0
7633,0.0,0.0,1.0
96,0.5,0.0,0.5
13454,0.0,0.0,1.0
6859,0.5,0.0,0.5
8200,0.0,0.5,0.5
11850,0.0,0.0,1.0
13667,1.0,0.0,0.0
9421,0.0,1.0,0.0
3036,0.6667,0.0,0.3333
2626,0.0,0.0,1.0
2183,0.0,0.0,1.0
10683,0.0,1.0,0.0
9089,0.0,1.0,0.0
13195,1.0,0.0,0.0
6180,0.0,0.0,1.0
12191,0.0,0.6667,0.3333
7925,0.0,1.0,0.0
8922,0.5,0.5,0.0
10641,0.5,0.0,0.5
8816,0.0,0.3333,0.6667
10850,1.0,0.0,0.0
8590,0.6667,0.3333,0.0
8841,0.0,1.0,0.0
6004,0.0,0.0,1.0
12206,0.25,0.25,0.5
3027,0.0,1.0,0.0
13446,0.5,0.5,0.0
9188,0.4286,0.0,0.5714
13438,0.0,0.5,0.5
6729,1.0,0.0,0.0
13439,0.0,0.5,0.5
3052,0.0,0.0,1.0
6500,0.2857,0.4286,0.2857
5768,0.0,1.0,0.0
13817,0.5,0.0,0.5
9279,0.0,0.0,1.0
11574,0.0,0.0,1.0
4009,1.0,0.0,0.0
5063,0.0,0.0,1.0
10486,1.0,0.0,0.0
1663,0.0,0.3333,0.6667
166,1.0,0.0,0.0
13763,0.0,0.0,1.0
5102,0.0,0.0,1.0
11668,0.5,0.0,0.5
6809,0.0,0.0,1.0
4624,0.0,0.0,1.0
13492,1.0,0.0,0.0
7195,0.3333,0.3333,0.3333
2537,0.0,1.0,0.0
1827,0.0,0.6667,0.3333
548,1.0,0.0,0.0
12240,0.3333,0.3333,0.3333
12787,0.0,0.2,0.8
3722,0.3333,0.1111,0.5556
3436,0.0,0.0,1.0
2274,0.3125,0.25,0.4375
7478,1.0,0.0,0.0
9527,1.0,0.0,0.0
7769,0.5455,0.0909,0.3636
7758,1.0,0.0,0.0
11320,1.0,0.0,0.0
13689,0.0,1.0,0.0
375,0.5,0.25,0.25
2971,0.0,0.0,1.0
2933,0.0,0.0,1.0
9881,0.0,1.0,0.0
11296,1.0,0.0,0.0
9953,0.0,1.0,0.0
525,1.0,0.0,0.0
4093,0.0,0.0,1.0
4067,0.0,0.0,1.0
4441,0.1667,0.3333,0.5
10402,0.0,0.0,1.0
9988,0.3333,0.6667,0.0
9947,0.4667,0.2667,0.2667
4944,0.0,0.0,1.0
13149,0.0,0.5,0.5
11254,0.0,1.0,0.0
1128,0.3333,0.3333,0.3333
7761,0.5,0.0,0.5
2453,1.0,0.0,0.0
4973,0.0,1.0,0.0
8322,0.0,0.0,1.0
1172,0.5,0.5,0.0
5577,0.0,0.5,0.5
11995,0.0,1.0,0.0
1087,0.5,0.0,0.5
11026,0.5,0.0,0.5
2412,0.0,0.5,0.5
2809,0.0,0.0,1.0
11531,0.0,0.75,0.25
2470,1.0,0.0,0.0
10764,0.3333,0.3333,0.3333
12460,1.0,0.0,0.0
104,0.6364,0.0,0.3636
2283,0.0,0.0,1.0
6361,0.5,0.5,0.0
10233,1.0,0.0,0.0
1472,0.6,0.2,0.2
9077,1.0,0.0,0.0
1967,0.0,0.5,0.5
5562,0.5,0.0,0.5
6583,0.0,1.0,0.0
8106,0.3333,0.6667,0.0
1302,0.0,0.5,0.5
9074,0.0,1.0,0.0
4346,0.0,0.5,0.5
8149,0.75,0.0,0.25
6707,0.5,0.5,0.0
12507,0.0,0.5,0.5
9260,1.0,0.0,0.0
12965,0.0,0.0,1.0
11558,0.4286,0.5,0.0714
7109,0.0,0.0,1.0
5803,0.0,0.0,1.0
11386,0.0,0.0,1.0
7646,0.0,0.0,1.0
5494,0.0,1.0,0.0
2422,0.0,0.5,0.5
8768,0.0,0.5,0.5
11703,0.0,0.0,1.0
11493,0.3333,0.0,0.6667
3081,0.0,1.0,0.0
606,1.0,0.0,0.0
8361,0.5,0.25,0.25
1184,0.4,0.6,0.0
9410,0.6667,0.0,0.3333
7803,1.0,0.0,0.0
9987,0.1667,0.8333,0.0
9350,1.0,0.0,0.0
14004,0.0,0.0,1.0
8072,0.3333,0.3333,0.3333
9383,0.0,1.0,0.0
2686,0.3333,0.0,0.6667
12478,0.0,0.0,1.0
6354,0.3333,0.6667,0.0
10199,0.0,0.0,1.0
10885,0.5,0.25,0.25
6752,0.0,1.0,0.0
12767,1.0,0.0,0.0
6599,0.0,0.6667,0.3333
12068,0.0,1.0,0.0
12273,0.0,0.0,1.0
5382,0.0,1.0,0.0
3925,0.0,0.0,1.0
9715,0.0,0.0,1.0
9572,0.5,0.5,0.0
4070,0.1667,0.0,0.8333
4039,0.5,0.125,0.375
957,0.0,0.0,1.0
3322,0.0,1.0,0.0
5846,0.0,0.0,1.0
5901,0.5,0.3,0.2
8909,0.5,0.5,0.0
7422,0.0,1.0,0.0
8357,0.0,1.0,0.0
13185,0.0,0.0,1.0
2806,0.0,0.0,1.0
4982,0.0,0.5556,0.4444
2223,0.0,0.0,1.0
8795,1.0,0.0,0.0
9418,0.0,1.0,0.0
1723,0.5,0.5,0.0
11399,0.3333,0.3333,0.3333
5018,0.4,0.2,0.4
10813,0.0,0.0,1.0
5508,0.25,0.25,0.5
13816,0.5,0.0833,0.4167
7760,0.3333,0.3333,0.3333
3755,0.0,1.0,0.0
4494,0.0,0.0,1.0
10604,0.0,1.0,0.0
8957,0.3333,0.3333,0.3333
10482,1.0,0.0,0.0
3846,0.0,0.0,1.0
10004,0.0,0.0,1.0
9041,0.0,1.0,0.0
7892,0.0,0.0,1.0
2254,0.2,0.8,0.0
10373,0.0,0.0,1.0
13202,1.0,0.0,0.0
11614,0.2,0.2,0.6
13086,0.5,0.5,0.0
2073,0.1429,0.5714,0.2857
12557,0.0,0.0,1.0
5549,0.0,1.0,0.0
949,0.0,0.0,1.0
1057,0.0,0.0,1.0
9872,0.0,0.0,1.0
9102,1.0,0.0,0.0
416,0.1667,0.1667,0.6667
11702,0.0,0.0,1.0
5997,0.0,1.0,0.0
8752,0.0,0.0,1.0
7034,0.0909,0.0,0.9091
8783,0.1429,0.0,0.8571
665,0.6667,0.3333,0.0
1123,1.0,0.0,0.0
430,1.0,0.0,0.0
2897,0.0,1.0,0.0
1179,0.0,0.6667,0.3333
9326,0.0,0.0,1.0
958,1.0,0.0,0.0
1183,1.0,0.0,0.0
6394,0.0,1.0,0.0
3306,0.0,1.0,0.0
11354,0.0,0.0,1.0
9331,0.0,0.0,1.0
12213,0.5,0.5,0.0
11417,0.0,0.0,1.0
5227,0.0,1.0,0.0
4625,1.0,0.0,0.0
9986,0.5,0.5,0.0
11584,0.0,0.5,0.5
6928,0.4,0.2,0.4
4873,0.6667,0.3333,0.0
5090,1.0,0.0,0.0
4957,0.0,0.0,1.0
5225,0.0,1.0,0.0
12616,0.2727,0.0,0.7273
2932,0.3333,0.0,0.6667
2837,0.0,0.0,1.0
4909,1.0,0.0,0.0
7857,0.0,0.0,1.0
8539,1.0,0.0,0.0
6888,0.52,0.16,0.32
7200,1.0,0.0,0.0
13692,0.3333,0.0,0.6667
3101,0.0,1.0,0.0
11561,0.3333,0.0,0.6667
67,0.0,0.0,1.0
12576,1.0,0.0,0.0
13776,0.6667,0.0,0.3333
4654,0.3333,0.0,0.6667
4684,0.0,0.0,1.0
6765,0.375,0.125,0.5
1732,0.0,1.0,0.0
13638,1.0,0.0,0.0
14039,0.3333,0.0,0.6667
10780,0.0,0.0,1.0
11244,0.2,0.36,0.44
9601,0.4286,0.4286,0.1429
1684,1.0,0.0,0.0
11762,0.0,1.0,0.0
11292,0.0,1.0,0.0
509,1.0,0.0,0.0
11013,0.2727,0.3636,0.3636
3783,0.0,0.0,1.0
5772,0.3333,0.0,0.6667
5533,0.6667,0.0,0.3333
7298,1.0,0.0,0.0
9938,1.0,0.0,0.0
12231,0.0,0.0,1.0
7023,0.0,0.0,1.0
2697,0.6667,0.3333,0.0
10520,0.0,1.0,0.0
9850,0.0,0.0,1.0
13062,0.0,0.5,0.5
5447,1.0,0.0,0.0
11172,0.0,0.0,1.0
4726,0.0,1.0,0.0
8132,0.0,0.0,1.0
7792,0.5,0.0,0.5
3440,0.0,1.0,0.0
6640,0.0,0.0,1.0
1843,0.0,0.0,1.0
4839,0.3333,0.4444,0.2222
5214,0.4444,0.3333,0.2222
3423,0.5,0.5,0.0
11941,0.0,1.0,0.0
9867,1.0,0.0,0.0
13800,0.6667,0.3333,0.0
4774,0.0,1.0,0.0
2064,0.0,0.6667,0.3333
12369,0.5,0.5,0.0
2318,0.0,0.0,1.0
3803,0.0,0.0,1.0
13452,0.0,0.0,1.0
2368,0.5,0.4,0.1
2567,1.0,0.0,0.0
211,0.3889,0.2222,0.3889
11777,0.0,0.0,1.0
6585,0.0,0.0,1.0
37,0.0,0.0,1.0
10222,0.5,0.0,0.5
12352,0.5,0.5,0.0
12260,0.3333,0.3333,0.3333
3458,1.0,0.0,0.0
11925,0.0,0.0,1.0
12329,1.0,0.0,0.0
3488,1.0,0.0,0.0
11140,1.0,0.0,0.0
371,0.6667,0.3333,0.0
8275,1.0,0.0,0.0
4577,0.0,0.5,0.5
8104,0.0,1.0,0.0
12517,0.0,0.0,1.0
8564,0.0,0.0,1.0
7833,0.0,1.0,0.0
4503,0.6667,0.3333,0.0
12306,0.0,0.0,1.0
5019,0.5,0.125,0.375
1242,0.25,0.25,0.5
934,0.3333,0.6667,0.0
12253,0.4,0.4,0.2
3242,0.0,0.0,1.0
6997,0.0,0.0,1.0
8399,0.5,0.0,0.5
3784,0.0,0.0,1.0
210,1.0,0.0,0.0
8639,1.0,0.0,0.0
4532,0.5,0.0,0.5
11027,0.0,0.0,1.0
775,0.5,0.0,0.5
7196,0.4615,0.2308,0.3077
844,0.0,1.0,0.0
10857,0.3333,0.3333,0.3333
557,0.0,1.0,0.0
5477,0.0,0.75,0.25
735,0.0,1.0,0.0
2316,0.0,0.3333,0.6667
10273,1.0,0.0,0.0
13135,0.3333,0.1667,0.5
5252,0.0,0.0,1.0
5759,1.0,0.0,0.0
4010,1.0,0.0,0.0
11390,0.0,1.0,0.0
939,0.3333,0.6667,0.0
8563,0.0,0.4,0.6
12926,1.0,0.0,0.0
11455,0.3333,0.3333,0.3333
7241,0.5,0.0,0.5
13558,0.0,1.0,0.0
771,0.3333,0.3333,0.3333
6563,0.5,0.3333,0.1667
12236,0.4,0.4,0.2
10030,0.0,1.0,0.0
5335,0.0,1.0,0.0
13601,0.0,1.0,0.0
7694,1.0,0.0,0.0
5324,1.0,0.0,0.0
2227,0.3333,0.6667,0.0
7679,0.5,0.0,0.5
7275,0.5,0.0,0.5
11315,0.0,0.0,1.0
2378,0.6667,0.3333,0.0
7944,0.0,0.3333,0.6667
5260,0.0,0.5,0.5
7660,0.0,1.0,0.0
1873,0.0,0.0,1.0
4079,1.0,0.0,0.0
8350,0.0,0.0,1.0
12343,0.0,1.0,0.0
11346,0.3333,0.3333,0.3333
3166,0.8,0.0,0.2
1047,0.0,1.0,0.0
7933,0.5,0.5,0.0
9468,0.0,0.0,1.0
4629,0.0,0.0,1.0
13706,0.0,1.0,0.0
3040,0.5,0.25,0.25
337,0.5,0.5,0.0
9292,0.5,0.25,0.25
5127,0.0,1.0,0.0
8127,1.0,0.0,0.0
5164,0.0,0.0,1.0
5639,0.0,1.0,0.0
848,0.0,0.0,1.0
1647,0.3333,0.0,0.6667
4375,0.0,0.0,1.0
4268,0.5,0.0,0.5
8959,0.0,1.0,0.0
5787,0.0,0.0,1.0
6438,0.3333,0.3333,0.3333
5147,0.5,0.5,0.0
9352,0.5,0.5,0.0
11952,1.0,0.0,0.0
10006,1.0,0.0,0.0
6311,0.1667,0.4167,0.4167
5893,0.5,0.25,0.25
11128,0.0,1.0,0.0
2271,0.125,0.625,0.25
9176,0.2857,0.4286,0.2857
2276,0.3636,0.2727,0.3636
7391,0.0,0.0,1.0
9505,0.0,0.5,0.5
8606,0.25,0.0,0.75
11129,0.0,0.5,0.5
11341,0.0,0.0,1.0
10021,0.5,0.5,0.0
12432,0.0,0.0,1.0
4923,0.25,0.75,0.0
7025,0.0,0.0,1.0
57,0.4,0.4,0.2
12857,0.0,1.0,0.0
2059,0.0,1.0,0.0
1779,0.0,0.5,0.5
8829,0.0,0.5,0.5
7452,0.2,0.6,0.2
1329,0.0,0.6667,0.3333
8971,0.0,0.0,1.0
9993,0.0,1.0,0.0
944,0.0,0.0,1.0
4838,0.0,0.0,1.0
11667,0.0,1.0,0.0
14000,0.3333,0.0,0.6667
1265,0.5,0.0,0.5
10616,1.0,0.0,0.0
13122,0.0,1.0,0.0
9911,0.0,0.5,0.5
1987,1.0,0.0,0.0
470,0.0,0.6,0.4
5321,0.0,1.0,0.0
11534,1.0,0.0,0.0
3140,0.1111,0.3333,0.5556
9560,0.5,0.25,0.25
7335,0.1667,0.3333,0.5
1041,0.0,0.0,1.0
7652,0.3333,0.0,0.6667
5045,0.5,0.5,0.0
1483,0.5,0.0,0.5
12078,0.0,1.0,0.0
6249,0.0,0.0,1.0
8203,0.0,0.0,1.0
9354,0.0,0.0,1.0
12140,0.0,0.0,1.0
3914,0.0,1.0,0.0
11385,0.0,1.0,0.0
11794,1.0,0.0,0.0
8681,1.0,0.0,0.0
541,0.0,0.0,1.0
10638,0.1429,0.2857,0.5714
1729,0.3077,0.0,0.6923
11175,0.0,0.0,1.0
9248,0.0,0.0,1.0
6038,0.0,0.0,1.0
10449,0.0,1.0,0.0
11068,0.0,0.0,1.0
924,1.0,0.0,0.0
11273,0.3333,0.5556,0.1111
2329,0.5,0.5,0.0
4887,0.0,0.0,1.0
6149,0.0,1.0,0.0
10038,0.0,1.0,0.0
6221,0.0,1.0,0.0
2669,0.0,0.0,1.0
13463,0.3333,0.6667,0.0
4469,1.0,0.0,0.0
11091,0.1667,0.0,0.8333
2889,0.3333,0.0,0.6667
13860,0.0,1.0,0.0
4701,0.0,0.0,1.0
8446,0.0,0.0,1.0
951,0.0,1.0,0.0
1277,1.0,0.0,0.0
3541,0.5,0.5,0.0
6801,0.0,1.0,0.0
12137,0.0,0.0,1.0
5366,0.3333,0.3333,0.3333
3358,0.5,0.0,0.5
9930,0.0,1.0,0.0
9508,0.5,0.5,0.0
663,0.0,0.0,1.0
4429,0.0,1.0,0.0
3801,0.0,0.0,1.0
5615,0.5,0.1667,0.3333
8509,0.0,0.0,1.0
1334,1.0,0.0,0.0
11632,1.0,0.0,0.0
6886,0.0,0.6667,0.3333
12738,0.0,0.0,1.0
3649,0.0,0.0,1.0
1357,0.0,1.0,0.0
3126,1.0,0.0,0.0
2035,0.0,0.0,1.0
8290,0.0,0.0,1.0
13457,0.0,0.5,0.5
10874,0.0,1.0,0.0
980,0.0,0.0,1.0
528,0.0,1.0,0.0
11663,0.6667,0.3333,0.0
98,0.6667,0.0,0.3333
5190,0.0,1.0,0.0
188,0.5,0.0,0.5
10834,0.0,0.0,1.0
7649,0.375,0.375,0.25
8492,0.0,0.5,0.5
6057,0.0,0.0,1.0
9866,0.6667,0.3333,0.0
4702,0.0,0.0,1.0
6655,0.0,1.0,0.0
6420,0.0,1.0,0.0
3176,0.0,0.0,1.0
6898,0.0,0.0,1.0
2094,0.0,1.0,0.0
1637,1.0,0.0,0.0
3463,0.0,0.0,1.0
9571,0.0,0.0,1.0
10893,0.0,0.0,1.0
267,0.0,1.0,0.0
4517,0.0,0.0,1.0
7537,0.0,1.0,0.0
13476,0.0,1.0,0.0
9636,0.0,0.0,1.0
7379,1.0,0.0,0.0
6238,0.0,0.5,0.5
7181,1.0,0.0,0.0
4255,0.5,0.5,0.0
3618,0.0,0.0,1.0
9443,0.0,0.0,1.0
9369,0.0,0.6667,0.3333
8040,1.0,0.0,0.0
11230,0.0,0.5,0.5
9451,0.25,0.25,0.5
8090,0.25,0.0,0.75
13000,0.0,1.0,0.0
1152,0.0,0.5,0.5
1592,0.0,0.0,1.0
9083,0.6667,0.0,0.3333
10014,0.5,0.0,0.5
1106,0.0,0.6667,0.3333
12802,0.6667,0.3333,0.0
12936,0.0,0.0,1.0
7570,0.5,0.0,0.5
3523,0.0,0.0,1.0
4796,0.0,0.2,0.8
13584,0.0,0.5,0.5
9356,0.0,0.0,1.0
6769,1.0,0.0,0.0
4762,0.0,0.5,0.5
10462,1.0,0.0,0.0
4576,0.0,0.0,1.0
10001,0.0,0.0,1.0
9736,0.0,0.3333,0.6667
6339,1.0,0.0,0.0
11735,0.0,0.0,1.0
1657,0.0,0.3333,0.6667
5010,0.0,1.0,0.0
1424,0.0,0.0,1.0
9521,0.2,0.4,0.4
6690,0.1429,0.4286,0.4286
5117,0.5,0.0,0.5
8557,0.0,0.3333,0.6667
4606,0.0,0.0,1.0
10697,0.0,0.75,0.25
2325,0.75,0.25,0.0
10601,0.0,0.3333,0.6667
286,1.0,0.0,0.0
1865,0.0,1.0,0.0
876,0.0,0.0,1.0
9892,0.0,1.0,0.0
3208,0.0,0.5,0.5
4868,0.0,0.5,0.5
1384,0.0,0.3333,0.6667
1046,0.0,0.0,1.0
12317,0.0,0.0,1.0
12584,0.0,1.0,0.0
1559,1.0,0.0,0.0
12769,1.0,0.0,0.0
5257,0.0,0.0,1.0
835,0.0,1.0,0.0
3590,1.0,0.0,0.0
8951,0.0,1.0,0.0
6575,0.0,0.0,1.0
1689,1.0,0.0,0.0
1851,1.0,0.0,0.0
9716,0.0,0.0,1.0
8586,0.0,0.0,1.0
12118,0.5,0.0,0.5
9151,0.1667,0.3333,0.5
6134,0.2,0.4667,0.3333
6779,1.0,0.0,0.0
208,0.0,1.0,0.0
10504,0.0,1.0,0.0
4555,0.0,0.3333,0.6667
89,1.0,0.0,0.0
5590,0.0,0.0,1.0
10719,0.5,0.0,0.5
11330,0.0,0.0,1.0
12196,0.0,0.5,0.5
6001,0.0,0.0,1.0
1464,0.5,0.0,0.5
9817,1.0,0.0,0.0
4113,0.125,0.25,0.625
3415,0.0,1.0,0.0
4899,0.0,0.0,1.0
1976,0.5,0.0,0.5
12110,0.0,0.6667,0.3333
5532,0.0,1.0,0.0
344,0.0,0.0,1.0
10623,0.3333,0.6667,0.0
246,0.0,0.0,1.0
8727,0.0,1.0,0.0
8129,1.0,0.0,0.0
2449,0.0,0.9,0.1
10543,0.0,0.0,1.0
1382,0.0,0.5,0.5
10135,0.0,1.0,0.0
1785,0.0,0.0,1.0
2321,0.0,0.0,1.0
7932,1.0,0.0,0.0
2661,0.3333,0.0,0.6667
7675,0.5,0.5,0.0
11036,0.0,0.0,1.0
13013,0.0,0.0,1.0
11408,0.0,0.0,1.0
8713,0.0,0.0,1.0
6216,0.0,1.0,0.0
5364,0.0,1.0,0.0
4231,1.0,0.0,0.0
840,1.0,0.0,0.0
10940,0.1429,0.2143,0.6429
7455,0.0,0.0,1.0
7956,0.75,0.0,0.25
11206,0.0,0.6667,0.3333
4275,1.0,0.0,0.0
4385,0.0,0.0,1.0
931,0.0,0.0,1.0
5709,0.0,0.0,1.0
12423,0.0,0.0,1.0
6693,0.2,0.0,0.8
10386,0.0,0.6667,0.3333
3220,0.0,1.0,0.0
3940,0.5,0.0,0.5
8060,0.0,1.0,0.0
5118,0.0,1.0,0.0
7383,0.2,0.6,0.2
14019,0.5,0.0,0.5
7855,0.0,0.0,1.0
8393,0.0,0.0,1.0
7654,0.0,0.0,1.0
7825,0.25,0.0,0.75
6950,0.0,1.0,0.0
8495,0.0,1.0,0.0
6795,0.2857,0.7143,0.0
8626,1.0,0.0,0.0
5334,0.0,1.0,0.0
6906,0.0,0.0,1.0
10146,0.0,0.5,0.5
13779,0.2,0.2,0.6
3901,0.0,0.0,1.0
5043,0.0,1.0,0.0
3262,0.0,0.0,1.0
1725,0.3333,0.3333,0.3333
12615,0.0,0.0,1.0
3832,0.0,1.0,0.0
10727,0.0,0.0,1.0
12790,0.0,0.5,0.5
754,0.5,0.0,0.5
1714,1.0,0.0,0.0
13691,1.0,0.0,0.0
1713,0.0,1.0,0.0
9900,0.3333,0.3333,0.3333
1700,0.1667,0.0,0.8333
6099,0.0,0.0,1.0
6879,0.5,0.25,0.25
9093,0.0,1.0,0.0
4452,0.0,0.0,1.0
3681,0.5,0.25,0.25
10661,0.5,0.0,0.5
9590,0.0,0.5,0.5
10938,0.0,0.5,0.5
1617,0.0,0.0,1.0
2400,1.0,0.0,0.0
8870,0.2,0.4,0.4
9217,0.0,1.0,0.0
13823,0.0,1.0,0.0
4683,0.0,0.0,1.0
11723,0.0,0.5,0.5
7870,0.5,0.375,0.125
4193,0.0,1.0,0.0
1558,0.0,1.0,0.0
293,0.6667,0.0,0.3333
8051,1.0,0.0,0.0
3872,0.0,0.0,1.0
13203,0.0,1.0,0.0
605,0.0,0.0,1.0
12147,0.0,0.0,1.0
4344,0.3333,0.3333,0.3333
6981,0.0,0.0,1.0
1291,1.0,0.0,0.0
10283,0.5,0.5,0.0
877,0.0,1.0,0.0
7651,0.0,0.0,1.0
10839,0.0,1.0,0.0
2743,0.0,0.5,0.5
2007,0.2,0.0,0.8
8131,1.0,0.0,0.0
731,0.0,1.0,0.0
2761,1.0,0.0,0.0
2919,0.5,0.5,0.0
7210,0.5,0.5,0.0
1983,0.0,0.0,1.0
3359,0.6667,0.3333,0.0
10976,0.75,0.0,0.25
10701,0.5,0.25,0.25
10139,0.5,0.5,0.0
12330,0.0,1.0,0.0
5237,0.1667,0.6667,0.1667
8050,1.0,0.0,0.0
7178,0.0,0.5,0.5
6551,1.0,0.0,0.0
5680,0.2727,0.2273,0.5
4209,0.0,0.0,1.0
8866,0.5,0.0,0.5
13273,1.0,0.0,0.0
1680,0.2857,0.0,0.7143
5892,0.0,0.0,1.0
8163,1.0,0.0,0.0
4298,0.0,0.0,1.0
8315,0.0,1.0,0.0
7493,0.4,0.4,0.2
10037,0.0,0.0,1.0
1319,0.0,0.0,1.0
9435,0.0,0.0,1.0
7226,0.0,0.0,1.0
10174,1.0,0.0,0.0
3795,0.0,1.0,0.0
4304,0.0,0.5,0.5
5652,0.0,0.5,0.5
2858,0.0,0.6667,0.3333
5719,0.0,0.0,1.0
4516,0.0,0.0,1.0
11724,0.0,0.0,1.0
4618,1.0,0.0,0.0
5731,0.0,0.0,1.0
3407,0.4667,0.1333,0.4
11316,0.0,0.3333,0.6667
8554,0.4167,0.1667,0.4167
6968,1.0,0.0,0.0
5564,0.5,0.0,0.5
4938,0.0,0.0,1.0
1447,0.5,0.25,0.25
2238,0.0,1.0,0.0
3071,0.0,1.0,0.0
13390,0.0,0.0,1.0
11389,0.0,0.0,1.0
4335,0.0,1.0,0.0
5949,0.25,0.0,0.75
2184,0.0,0.0,1.0
12256,0.2,0.0,0.8
11960,0.0,1.0,0.0
13363,0.5,0.25,0.25
8843,0.0,0.5,0.5
13362,0.5,0.5,0.0
5693,0.0,0.25,0.75
4265,0.0,0.0,1.0
12575,0.25,0.5,0.25
12173,0.0,0.0,1.0
8694,0.5,0.0,0.5
11640,0.5,0.0,0.5
13119,1.0,0.0,0.0
8792,1.0,0.0,0.0
13237,0.0,1.0,0.0
1952,1.0,0.0,0.0
1338,0.0,0.0,1.0
8814,0.0,0.0,1.0
8785,0.0,0.0,1.0
8930,1.0,0.0,0.0
7828,1.0,0.0,0.0
2024,1.0,0.0,0.0
3651,0.0,1.0,0.0
5310,0.3571,0.3571,0.2857
750,0.2,0.0,0.8
6410,1.0,0.0,0.0
2740,0.0,0.0,1.0
11964,0.6667,0.0,0.3333
11271,1.0,0.0,0.0
2474,0.6667,0.3333,0.0
1600,1.0,0.0,0.0
12519,0.0,1.0,0.0
3023,0.0,1.0,0.0
5926,1.0,0.0,0.0
7532,0.25,0.0,0.75
2332,0.0,0.0,1.0
9473,0.0,0.0,1.0
603,0.0,0.3333,0.6667
6158,0.0,1.0,0.0
7668,0.5,0.0,0.5
6539,1.0,0.0,0.0
12316,0.5,0.5,0.0
9487,0.0,0.5,0.5
6255,0.2353,0.098,0.6667
10998,0.5,0.5,0.0
9329,0.0,0.0,1.0
4210,0.0,1.0,0.0
13250,0.0,0.5,0.5
10111,0.5,0.0,0.5
4470,0.0,1.0,0.0
8818,0.0,1.0,0.0
5272,0.0,0.0,1.0
7840,0.5,0.1667,0.3333
12950,0.0,0.0,1.0
2214,1.0,0.0,0.0
11985,0.0,0.0,1.0
10799,0.0,0.0,1.0
3510,0.5,0.5,0.0
498,0.0,0.1667,0.8333
12483,0.25,0.0,0.75
1270,0.0,1.0,0.0
4673,1.0,0.0,0.0
10527,0.0,0.0,1.0
10908,0.5,0.0,0.5
315,0.0,0.0,1.0
8445,0.0,0.5,0.5
12892,1.0,0.0,0.0
3297,0.0,1.0,0.0
784,0.3333,0.3333,0.3333
5875,0.3333,0.0,0.6667
3271,0.3333,0.6667,0.0
8670,0.5,0.5,0.0
5746,0.0,0.0,1.0
12694,0.3333,0.6667,0.0
10984,1.0,0.0,0.0
12453,0.0,0.0,1.0
8447,1.0,0.0,0.0
12359,0.0,0.0,1.0
7722,0.0,0.0,1.0
1103,0.0,0.0,1.0
10127,0.0,1.0,0.0
2241,0.0,1.0,0.0
9437,0.4,0.2,0.4
4770,0.0,0.0,1.0
12047,1.0,0.0,0.0
1417,0.5,0.5,0.0
2796,1.0,0.0,0.0
8240,0.0,0.0,1.0
1118,0.0,0.0,1.0
10122,0.0,0.0,1.0
445,0.0,1.0,0.0
11868,0.25,0.25,0.5
8176,1.0,0.0,0.0
2486,0.0,0.0,1.0
157,0.0,0.0,1.0
1335,0.0,0.0,1.0
5290,0.5,0.0,0.5
4710,0.5,0.0,0.5
1846,0.4444,0.2222,0.3333
2427,0.3333,0.1667,0.5
11877,1.0,0.0,0.0
651,0.5,0.0,0.5
6095,1.0,0.0,0.0
2424,0.0,1.0,0.0
8781,0.0,0.0,1.0
7830,0.0,1.0,0.0
10326,0.2,0.0,0.8
11189,1.0,0.0,0.0
3216,0.0,0.0,1.0
161,0.0,0.0,1.0
6553,1.0,0.0,0.0
13718,0.0,0.0,1.0
8039,0.0,0.0,1.0
8152,1.0,0.0,0.0
5429,0.0,0.6667,0.3333
11671,0.3333,0.3333,0.3333
2406,1.0,0.0,0.0
9399,0.0,0.5,0.5
8569,1.0,0.0,0.0
1364,0.5,0.5,0.0
13930,0.0,0.0,1.0
